Price,NIFTY50,RELIANCE,TCS,HDFCBANK
Ticker,^NSEI,RELIANCE.NS,TCS.NS,HDFCBANK.NS
Date,,,,
2021-12-08,17469.75,1100.2645263671875,3217.072998046875,739.045654296875
2021-12-09,17516.849609375,1117.71435546875,3194.7646484375,726.2271118164062
2021-12-10,17511.30078125,1118.851806640625,3225.8544921875,724.1819458007812
2021-12-13,17368.25,1096.419677734375,3201.7724609375,718.7596435546875
2021-12-14,17324.900390625,1082.996826171875,3214.323486328125,714.62158203125
2021-12-15,17221.400390625,1079.83447265625,3166.9130859375,713.456298828125
2021-12-16,17248.400390625,1093.8033447265625,3176.891845703125,713.5038452148438
2021-12-17,16985.19921875,1064.932861328125,3179.3310546875,700.637939453125
2021-12-20,16614.19921875,1036.2216796875,3154.98291015625,678.0926513671875
2021-12-21,16770.849609375,1051.646484375,3200.575439453125,685.774169921875
2021-12-22,16955.44921875,1076.60400390625,3220.488037109375,687.3912963867188
2021-12-23,17072.599609375,1076.2171630859375,3248.827880859375,686.8681030273438
2021-12-24,17003.75,1079.652587890625,3256.1015625,684.3948364257812
2021-12-27,17086.25,1078.4923095703125,3278.453857421875,690.054931640625
2021-12-28,17233.25,1091.30078125,3287.722900390625,694.8112182617188
2021-12-29,17213.599609375,1093.16650390625,3277.2119140625,691.505615234375
2021-12-30,17203.94921875,1073.4189453125,3311.85009765625,695.1442260742188
2021-12-31,17354.05078125,1077.5367431640625,3315.9296875,703.6581420898438
2022-01-03,17625.69921875,1093.7806396484375,3386.35791015625,722.8025512695312
2022-01-04,17805.25,1118.4649658203125,3445.787353515625,727.0357055664062
2022-01-05,17925.25,1123.69775390625,3424.67626953125,744.3013305664062
2022-01-06,17745.900390625,1099.5364990234375,3377.2216796875,732.3628540039062
2022-01-07,17812.69921875,1108.4093017578125,3418.068115234375,737.499755859375
2022-01-10,18003.30078125,1109.3193359375,3441.441162109375,741.5902099609375
2022-01-11,18055.75,1117.304931640625,3473.41650390625,744.8008422851562
2022-01-12,18212.349609375,1147.1307373046875,3423.745361328125,740.401123046875
2022-01-13,18257.80078125,1153.5919189453125,3457.45166015625,726.7741088867188
2022-01-14,18255.75,1155.2755126953125,3519.762939453125,734.9312744140625
2022-01-17,18308.099609375,1161.3043212890625,3564.999755859375,723.6824951171875
2022-01-18,18113.05078125,1147.4493408203125,3539.67626953125,727.36865234375
2022-01-19,17938.400390625,1147.3583984375,3478.409912109375,722.2317504882812
2022-01-20,17757.0,1127.2696533203125,3400.127685546875,717.7369995117188
2022-01-21,17617.150390625,1127.45166015625,3406.303466796875,723.7300415039062
2022-01-24,17149.099609375,1081.97314453125,3351.078857421875,707.1065063476562
2022-01-25,17277.94921875,1079.8572998046875,3349.790283203125,707.7724609375
2022-01-27,17110.150390625,1063.863525390625,3242.585205078125,701.5415649414062
2022-01-28,17101.94921875,1062.83984375,3278.838623046875,695.9765625
2022-01-31,17339.849609375,1085.9317626953125,3319.890380859375,706.6546630859375
2022-02-01,17576.849609375,1082.3370361328125,3377.11376953125,712.029296875
2022-02-02,17780.0,1084.5438232421875,3426.4736328125,728.296142578125
2022-02-03,17560.19921875,1070.529541015625,3398.394775390625,720.7572021484375
2022-02-04,17516.30078125,1060.7694091796875,3389.775634765625,724.87158203125
2022-02-07,17213.599609375,1054.308349609375,3357.876708984375,698.3073120117188
2022-02-08,17266.75,1072.031005859375,3326.28759765625,695.3106689453125
2022-02-09,17463.80078125,1084.521240234375,3341.482421875,712.314697265625
2022-02-10,17605.849609375,1083.4063720703125,3350.19091796875,725.3947143554688
2022-02-11,17374.75,1081.2906494140625,3283.19287109375,722.4219970703125
2022-02-14,16842.80078125,1064.068359375,3317.66943359375,700.947021484375
2022-02-15,17352.44921875,1100.1964111328125,3392.352294921875,721.922607421875
2022-02-16,17322.19921875,1097.92138671875,3388.17626953125,720.947509765625
2022-02-17,17304.599609375,1111.82177734375,3362.496826171875,716.5479125976562
2022-02-18,17276.30078125,1103.1312255859375,3371.115966796875,719.330322265625
2022-02-21,17206.650390625,1091.9832763671875,3304.91796875,723.9677734375
2022-02-22,17092.19921875,1087.023681640625,3186.7392578125,718.5455932617188
2022-02-23,17063.25,1080.2213134765625,3166.65771484375,713.8843383789062
2022-02-24,16247.9501953125,1026.3931884765625,3022.577392578125,675.1199340820312
2022-02-25,16658.400390625,1039.224853515625,3128.405517578125,692.5757446289062
2022-02-28,16793.900390625,1073.62353515625,3158.12744140625,678.3779907226562
2022-03-02,16605.94921875,1091.369140625,3150.975341796875,653.6448974609375
2022-03-03,16498.05078125,1082.1551513671875,3149.419189453125,652.0990600585938
2022-03-04,16245.349609375,1058.1531982421875,3131.604248046875,649.958740234375
2022-03-07,15863.150390625,1019.0222778320312,3096.55029296875,630.1246337890625
2022-03-08,16013.4501953125,1017.1793823242188,3198.779052734375,631.551513671875
2022-03-09,16345.349609375,1071.143798828125,3227.791015625,652.1703491210938
2022-03-10,16594.900390625,1088.50244140625,3217.439453125,662.4202880859375
2022-03-11,16630.44921875,1091.64208984375,3198.068115234375,664.3704833984375
2022-03-14,16871.30078125,1100.6058349609375,3237.031982421875,686.130859375
2022-03-15,16663.0,1075.398193359375,3193.40380859375,677.3078002929688
2022-03-16,16975.349609375,1093.55322265625,3248.49462890625,688.79443359375
2022-03-17,17287.05078125,1129.203369140625,3263.466796875,703.9673461914062
2022-03-21,17117.599609375,1122.69677734375,3222.548583984375,707.03515625
2022-03-22,17315.5,1151.7037353515625,3288.524658203125,710.6737670898438
2022-03-23,17245.650390625,1155.3665771484375,3298.698486328125,703.5867919921875
2022-03-24,17222.75,1173.316650390625,3331.974609375,686.1784057617188
2022-03-25,17153.0,1181.1429443359375,3294.299560546875,680.5896606445312
2022-03-28,17222.0,1193.0189208984375,3294.521728515625,681.493408203125
2022-03-29,17325.30078125,1193.291748046875,3292.433837890625,690.530517578125
2022-03-30,17498.25,1216.224609375,3315.71435546875,702.4928588867188
2022-03-31,17464.75,1198.843017578125,3323.17822265625,699.3536376953125
2022-04-01,17670.44921875,1208.4437255859375,3339.88330078125,716.31005859375
2022-04-04,18053.400390625,1212.015625,3350.19091796875,788.0362548828125
2022-04-05,17957.400390625,1194.8843994140625,3389.687255859375,764.9440307617188
2022-04-06,17807.650390625,1191.6993408203125,3336.86181640625,737.6424560546875
2022-04-07,17639.55078125,1170.6778564453125,3273.59619140625,721.4232177734375
2022-04-08,17784.349609375,1190.1522216796875,3274.92919921875,720.4243774414062
